FID,siteId,uwwCode,repCode,uwwName,uwwState,uwwE-PRTRCode,uwwCollectingSystem,uwwNUTS,uwwLoadEnteringUWWTP,uwwCapacity,uwwPrimaryTreatment,uwwSecondaryTreatment,uwwNRemoval,uwwPRemoval,uwwUV,uwwChlorination,uwwOzonation,uwwSandFiltration,uwwMicroFiltration,uwwSpecification,uwwBOD5Perf,uwwCODPerf,uwwTSSPerf,uwwNTotPerf,uwwPTotPerf,uwwOtherPerf,uwwBadPerfDesign,uwwLatitude,uwwLongitude,the_geom,uwwBODIncomingMeasured,uwwCODIncomingMeasured,uwwNIncomingMeasured,uwwPIncomingMeasured,uwwBODDischargeMeasured,uwwCODDischargeMeasured,uwwNDischargeMeasured,uwwPDischargeMeasured,uwwWasteWaterTreated,uwwMethodWasteWaterTreated,uwwRemarks,uwwDateClosing,uwwAccidents,uwwBadPerformance,uwwBODDischargeCalculated,uwwBODDischargeEstimated,uwwBODIncomingCalculated,uwwBODIncomingEstimated,uwwCODDischargeCalculated,uwwCODDischargeEstimated,uwwCODIncomingCalculated,uwwCODIncomingEstimated,uwwHistorie,uwwInformation,uwwNDischargeCalculated,uwwNDischargeEstimated,uwwNIncomingCalculated,uwwNIncomingEstimated,uwwPDischargeCalculated,uwwPDischargeEstimated,uwwPIncomingCalculated,uwwPIncomingEstimated,uwwOther,uwwTreatmentType,uwwTreatmentTypeRequired,uwwTreatmentMet,uwwPerformanceMet,uwwCompliance,repReportedPerdiod,uwwBeginLife,uwwEndLife
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e23,2018_uww_UKENSW_WXW_TP000112,UKENSW_WXW_TP000112,UK,BOWERHILL STW,1,,ISCON,UKK15,8445,10717,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,51.35924429,-2.14027907,POINT (-2.140279074 51.35924432799089),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e22,2018_uww_UKENSW_WXW_TP000113,UKENSW_WXW_TP000113,UK,COLERNE STW,1,,ISCON,UKK15,2219,4616,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.43466949,-2.2553077,POINT (-2.2553077039999994 51.43466952792219),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e21,2018_uww_UKENSW_WXW_TP000115,UKENSW_WXW_TP000115,UK,CANNINGTON STW,1,,ISCON,UKK23,3162,3162,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.1480969,-3.04703676,POINT (-3.0470367610000006 51.1480969381794),,,,,,,,,,,Spaxton WWTW closed and flows transferred to Cannington WWTW when site converted from WWTW to SPS.,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e20,2018_uww_UKENAN_AW_TP000269,UKENAN_AW_TP000269,UK,ULCEBY STW,1,,ISCON,UKE13,2136,2216,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.62986416,-0.31887968,POINT (-0.3188796780000001 53.62986419562197),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e1f,2018_uww_UKENAN_AW_TP000270,UKENAN_AW_TP000270,UK,UPMINSTER   STW,1,,ISCON,UKI52,17070,25985,1,1,0,0,0,0,0,0,0,Reed bed,P,P,NR,NR,NR,,,51.55750514,0.31565554,POINT (0.3156555380000001 51.55750517780874),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e1e,2018_uww_UKENNW_UU_TP000087,UKENNW_UU_TP000087,UK,MERE BROW STW,1,,ISCON,UKD47,4254,4522,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.66313364,-2.87317759,POINT (-2.873177588 53.663133675582884),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e1d,2018_uww_UKENNW_UU_TP000088,UKENNW_UU_TP000088,UK,MIDDLEWICH STW,1,,ISCON,UKD62,16372,17722,1,1,0,1,0,0,0,1,0,Aluminium Salts/Ferric Dosing,P,P,NR,NR,P,,,53.19228913,-2.43222181,POINT (-2.4322218090000005 53.19228916612478),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e1c,2018_uww_UKENNW_UU_TP000089,UKENNW_UU_TP000089,UK,MILLOM STW,1,,ISCON,UKD11,8366,8631,1,1,0,0,1,0,0,0,0,UV treatment,P,P,NR,NR,NR,,,54.20405418,-3.23992303,POINT (-3.2399230270000015 54.20405421493121),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e1b,2018_uww_UKSC_TP00203,UKSC_TP00203,UK,"KILLEARN, WwTW",1,,ISCON,UKM77,1718,3200,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,0,56.02946,-4.38141,POINT (-4.38141 56.02946003252306),,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,Secondary,Appropriate,2,2,NR,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e1a,2018_uww_UKSC_TP00204,UKSC_TP00204,UK,LETHAM WTP,1,,ISCON,UKM71,1708,2750,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,0,56.62935,-2.7557,POINT (-2.7557 56.62935003166911),,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,Secondary,Appropriate,2,2,NR,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e19,2018_uww_UKSC_TP00205,UKSC_TP00205,UK,"MILNATHORT, WwTW",1,,ISCON,UKM77,1954,4000,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,0,56.22099,-3.40623,POINT (-3.40623 56.220990032253475),,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,Secondary,Appropriate,2,2,NR,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e18,2018_uww_UKENMI_ST_TP000203,UKENMI_ST_TP000203,UK,STAUNTON PITTS MILL STW,1,,ISCON,UKK13,2568,3250,1,1,0,0,0,0,0,1,0,Chemical Dosing (iron). Reed beds.,P,P,NR,NR,NR,,,51.95269222,-2.31295382,POINT (-2.312953822 51.95269225743101),,,,,,,,,,,Resident Population reduced,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e17,2018_uww_UKENMI_ST_TP000204,UKENMI_ST_TP000204,UK,STOKE PRIOR STW,1,,ISCON,UKG12,3702,4500,1,1,0,0,0,0,0,1,0,,P,P,NR,NR,NR,,,52.29758672,-2.09469517,POINT (-2.09469517 52.29758675708573),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e16,2018_uww_UKENMI_ST_TP000205,UKENMI_ST_TP000205,UK,STONEY STANTON STW,1,,ISCON,UKF22,12422,14000,1,1,0,1,0,0,0,1,0,,P,P,NR,NR,P,,,52.55161334,-1.25887538,POINT (-1.2588753770000005 52.551613376822345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e15,2018_uww_UKENSW_WXW_TP000117,UKENSW_WXW_TP000117,UK,SHREWTON STW,1,,ISCON,UKK15,1943,2617,1,1,0,0,0,0,0,0,0,P removal (non-UWWTD),P,P,NR,NR,NR,,,51.18286426,-1.89709371,POINT (-1.8970937049999999 51.18286429814876),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Appropriate,2,2,NR,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e14,2018_uww_UKENSW_WXW_TP000118,UKENSW_WXW_TP000118,UK,GREAT WISHFORD STW,1,,ISCON,UKK15,2093,2283,1,1,0,0,0,0,0,0,0,P removal (non-UWWTD),P,P,NR,NR,NR,,,51.10281728,-1.87827541,POINT (-1.8782754130000001 51.102817318219074),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e13,2018_uww_UKENSW_WXW_TP000121,UKENSW_WXW_TP000121,UK,COLEFORD STW,1,,ISCON,UKK23,2049,3087,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,51.23916008,-2.44516944,POINT (-2.445169444 51.2391601180988),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e12,2018_uww_UKENAN_AW_TP000271,UKENAN_AW_TP000271,UK,UPPINGHAM STW,1,,ISCON,UKF22,4394,4935,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,52.58422458,-0.70745247,POINT (-0.7074524649999999 52.58422461678797),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e11,2018_uww_UKENAN_AW_TP000272,UKENAN_AW_TP000272,UK,BAR HILL   STW,1,,ISCON,UKH12,19384,20734,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,52.2688558,0.00237427,POINT (0.002374265 52.26885583711504),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Nitrogen and Phosphorus,0,1,NC,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e10,2018_uww_UKENNW_UU_TP000090,UKENNW_UU_TP000090,UK,MILNTHORPE STW,1,,ISCON,UKD12,8902,8902,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,54.22727719,-2.78717973,POINT (-2.7871797250000006 54.22727722490255),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e0f,2018_uww_UKENNW_UU_TP000091,UKENNW_UU_TP000091,UK,MOBBERLEY STW,1,,ISCON,UKD62,2829,2980,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.31909832,-2.32662181,POINT (-2.3266218079999996 53.31909835598122),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e0e,2018_uww_UKENNW_UU_TP000092,UKENNW_UU_TP000092,UK,MORECAMBE STW,1,,ISCON,UKD44,37355,47283,1,1,0,0,1,0,0,0,0,UV treatment,P,P,NR,NR,NR,,,54.02149982,-2.89671106,POINT (-2.89671106 54.02149985515454),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e0d,2018_uww_UKSC_TP00206,UKSC_TP00206,UK,MUIRKIRK S.T.W.,1,,ISCON,UKM93,1693,5000,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,0,55.51321,-4.09656,POINT (-4.096559999999999 55.51321003323456),,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,Secondary,Appropriate,2,2,NR,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e0c,2018_uww_UKSC_TP00207,UKSC_TP00207,UK,NEWPORT & TAYPORT STW,1,,ISCON,UKM72,8394,9230,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,0,56.4492,-2.87869,POINT (-2.87869 56.44920003192847),,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e0b,2018_uww_UKENMI_ST_TP000206,UKENMI_ST_TP000206,UK,STRATFORD  STW,1,,ISCON,UKG13,33187,80000,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,52.17533677,-1.73835697,POINT (-1.738356967 52.17533680720976),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e0a,2018_uww_UKENMI_ST_TP000207,UKENMI_ST_TP000207,UK,STOKE ON TRENT (STRONGFORD) STW,1,,ISCON,UKG23,435738,435738,1,1,0,1,0,0,0,0,0,NSAF,P,P,NR,NR,P,,,52.94870061,-2.18273334,POINT (-2.182733337 52.948700646395515),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e09,2018_uww_UKENMI_ST_TP000208,UKENMI_ST_TP000208,UK,STROUD STW,1,,ISCON,UKK13,74794,100000,1,1,0,1,0,0,0,0,0,,P,P,NR,NR,P,,,51.7423191,-2.3071518,POINT (-2.307151804 51.7423191376345),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e08,2018_uww_UKENMI_ST_TP000209,UKENMI_ST_TP000209,UK,LEDBURY STW,1,,ISCON,UKG11,12036,13000,1,1,0,1,0,0,0,0,0,Chemical dosing (iron) plus Tertiary Solids Removal plant,P,P,NR,NR,P,,,52.03078479,-2.43739674,POINT (-2.437396743 52.0307848273541),,,,,,,,,,,Resident Population reduced but Trade PE increased,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e07,2018_uww_UKENMI_ST_TP000210,UKENMI_ST_TP000210,UK,SUTTON IN ASHFIELD STW,1,,ISCON,UKF15,32482,35000,1,1,0,1,0,0,0,1,0,,P,P,NR,NR,P,,,53.13284052,-1.22423987,POINT (-1.2242398689999998 53.13284055619147),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e06,2018_uww_UKENSW_VE_TP000001,UKENSW_VE_TP000001,UK,TIDWORTH GARRISON STW FE,1,,ISCON,UKK15,14322,14322,1,1,0,0,0,0,0,0,0,N removal,P,P,NR,NR,NR,,,51.22138452,-1.67162644,POINT (-1.671626435 51.221384558114615),,,,,,,,,,,New developments and returning troops,,,,,,,,,,,,,,,,,,,,,,,Secondary,More Stringent: Phosphorus,0,0,NC,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e05,2018_uww_UKENSW_WXW_TP000124,UKENSW_WXW_TP000124,UK,CHIDEOCK STW,1,,ISCON,UKK22,1014,2439,1,1,0,0,1,0,0,0,0,,P,P,NR,NR,NR,,,50.72630681,-2.81502514,POINT (-2.815025137 50.72630684853872),,,,,,,,,,,"Reassessment of the non resident population, in line with Ofwat reporting means total resident PE dropped significantly. Potentially no longer applicable for UWW but sampling currently still taking place.",,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Appropriate,2,2,NR,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e04,2018_uww_UKENSW_SWS_TP000085,UKENSW_SWS_TP000085,UK,BRADNINCH STW,1,,ISCON,UKK43,2038,2336,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,50.82173159,-3.41426891,POINT (-3.4142689110226 50.82173162520347),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e03,2018_uww_UKENAN_AW_TP000273,UKENAN_AW_TP000273,UK,WAINFLEET STW,1,,ISCON,UKF30,2334,3816,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.11246812,0.22626201,POINT (0.226262014 53.11246815621422),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e02,2018_uww_UKENAN_AW_TP000274,UKENAN_AW_TP000274,UK,WALTON ON THE NAZE STW,1,,ISCON,UKH34,22525,26600,1,1,0,0,0,0,0,1,0,reed bed,P,P,NR,NR,NR,,,51.87335303,1.28530694,POINT (1.285306944 51.87335306750838),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e01,2018_uww_UKENNW_UU_TP000093,UKENNW_UU_TP000093,UK,MOSSLEY STW,1,,ISCON,UKD35,13341,13980,1,1,0,1,0,0,0,0,0,Ferric Dosing,P,P,NR,NR,P,,,53.50082031,-2.04006231,POINT (-2.0400623140000005 53.50082034577242),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1e00,2018_uww_UKENNW_UU_TP000095,UKENNW_UU_TP000095,UK,Hoylake (NORTH WIRRAL [MEOLS] ) STW,1,,ISCON,UKD74,75118,84685,1,1,0,0,1,0,0,0,0,UV treatment,P,P,NR,NR,NR,,,53.40360569,-3.14236357,POINT (-3.1423635719999994 53.40360572588457),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1dff,2018_uww_UKSC_TP00209,UKSC_TP00209,UK,"PLEAN, WwTW",1,,ISCON,UKM77,2054,3050,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,0,56.06217,-3.86185,POINT (-3.8618499999999996 56.06217003247721),,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1dfe,2018_uww_UKSC_TP00210,UKSC_TP00210,UK,"SLAMANNAN, WwTW",1,,ISCON,UKM76,1568,1933,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,0,55.94209,-3.83255,POINT (-3.83255 55.94209003264503),,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,Secondary,Appropriate,2,2,NR,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1dfd,2018_uww_UKENMI_ST_TP000211,UKENMI_ST_TP000211,UK,SWANWICK STW,1,,ISCON,UKF13,6962,7500,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.06626854,-1.40229497,POINT (-1.4022949710000001 53.06626857626568),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1dfc,2018_uww_UKENMI_ST_TP000212,UKENMI_ST_TP000212,UK,TAMWORTH STW,1,,ISCON,UKG24,102880,110000,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,52.65825828,-1.72705973,POINT (-1.727059734 52.65825831670949),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,More Stringent: Phosphorus,0,0,NC,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1dfb,2018_uww_UKENMI_ST_TP000213,UKENMI_ST_TP000213,UK,TENBURY STW,1,,ISCON,UKG12,19058,25000,1,1,0,1,0,0,0,1,0,,P,P,NR,NR,P,,,52.31353198,-2.58378953,POINT (-2.583789525 52.31353201706943),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,More Stringent: Other,More Stringent: Phosphorus,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1dfa,2018_uww_UKENSW_SWS_TP000086,UKENSW_SWS_TP000086,UK,FENITON STW,1,,ISCON,UKK43,2083,2103,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,50.78435516,-3.25902515,POINT (-3.2590251523618 50.78435519937465),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1df9,2018_uww_UKENSW_SWS_TP000087,UKENSW_SWS_TP000087,UK,NEWTON FERRERS STW,1,,ISCON,UKK43,2256,2256,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,50.31894581,-4.01578483,POINT (-4.015784834196001 50.318945847015556),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1df8,2018_uww_UKENSW_SWS_TP000088,UKENSW_SWS_TP000088,UK,NORTH TAWTON STW,1,,ISCON,UKK43,2016,2111,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,50.80089526,-3.90575222,POINT (-3.905752224735201 50.80089529980088),,,,,,,,,,,Decreases in both the resident and trade effluent populations within the catchment,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1df7,2018_uww_UKENAN_AW_TP000275,UKENAN_AW_TP000275,UK,WASHINGBOROUGH STW,1,,ISCON,UKF30,3405,3444,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.22398736,-0.44026008,POINT (-0.440260082 53.223987396089086),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1df6,2018_uww_UKENAN_AW_TP000276,UKENAN_AW_TP000276,UK,WATERBEACH STW,1,,ISCON,UKH12,6496,6605,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,52.27570266,0.20210088,POINT (0.202100875 52.27570269710807),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1df5,2018_uww_UKENNW_UU_TP000096,UKENNW_UU_TP000096,UK,NORTHBANK STW,1,,ISCON,UKD34,19355,19355,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.4312259,-2.42034544,POINT (-2.4203454409999994 53.43122593585281),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1df4,2018_uww_UKENNW_UU_TP000098,UKENNW_UU_TP000098,UK,OLDHAM STW,1,,ISCON,UKD37,173205,173205,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,,53.53641898,-2.16187188,POINT (-2.1618718759999997 53.536419015731084),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Secondary,Secondary,1,1,C,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1df3,2018_uww_UKSC_TP00212,UKSC_TP00212,UK,STRATHBLANE STW,1,,ISCON,UKM77,1934,2183,1,1,0,0,0,0,0,0,0,,P,P,NR,NR,NR,,0,55.99213,-4.33155,POINT (-4.331549999999999 55.99213003257525),,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,Secondary,Appropriate,2,2,NR,2018,2014-01-01T00:00:00,
UWWTD_United-Kingdom_UrbanWasteWaterTreatmentPlant.fid--515f29cd_17eb926cae9_-1df2,2018_uww_UKSC_TP00213,UKSC_TP00213,UK,DUNBAR (SOUTH) STW,1,,ISCON,UKM73,28787,22600,1,1,0,0,0,0,0,0,1,,P,P,NR,NR,NR,,0,55.99201,-2.57259,POINT (-2.57259 55.99201003257541),,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,More Stringent: Other,Secondary,1,1,C,2018,2014-01-01T00:00:00,
